Lat,Long_,Deaths,Confirmed,Case_Fatality_Ratio
50.7080119,37.5837615,0,0,1.413693639
32.15328841,-81.8870105,70,2793,2.506265664
43.9424,12.4578,121,23176,0.5220918191
42.48607732,-71.39049229,0,0,1.064297589
23.7,121.0,0,0,0.1714087558
43.37750768,-93.26087602,17,2021,0.840751731
37.7824656,-79.98631446,30,1813,1.65471594
44.45537896,-90.04158336,0,0,0.983631461
45.06583079,-99.95498503,9,777,1.158301158
43.46492199,-89.33589004,146,19232,0.7591514143
44.9973857,-96.17488219,30,2131,1.407129456
42.4704581,-92.30524729,0,0,1.348214984
44.30360275,-91.35893614,72,9753,0.7382343894
32.53952745,-86.64408227,0,0,1.19760479
56.8967,12.8034,0,0,0.5021527225
31.68099859,-87.83548597,107,8304,1.288380494
42.69254894,-112.8395742,20,1638,1.220256254
36.62093411,-88.2731593,103,11457,0.8989352418
-11.541783,-74.876968,0,0,4.915811381
37.8774388,-96.23250453,25,2145,1.164958062
36.07569796,-81.92308483,48,5445,0.8815426997
29.40167322,-94.90469073,0,0,0.7568799537
48.76623521,-97.5523809,16,2315,0.6911447084
42.03617207,-94.86032705,82,5610,1.461675579
40.13923427,-83.76875242,159,10540,1.508395788
36.30337451,-78.65184241,126,18775,0.6710694504
42.39040144,-96.56656425,87,7678,1.13310758
39.59875897,-122.3938452,58,7688,0.7543243595
42.77149116,-111.5597683,34,1660,2.048192771
34.82995757,-83.98967069,177,5996,2.951475738
38.29503305,-93.28756116,113,5290,2.135702136
61.0259025,69.0982628,0,0,1.024863076
35.67736232,-82.0482425,194,16887,1.148812696
-15.827,-49.8362,0,0,1.518395536
34.41635232,-95.37603505,47,3164,1.485461441
36.85949479,-86.877635,137,10053,1.362641735
33.0393082,-115.3669042,0,0,1.107915324
36.8800707,-88.32803576,125,10035,1.245516142
32.34341231,-84.78809239,23,7790,0.2952124246
32.59117397,-88.19916205,55,3034,1.812191104
45.56181234,-93.29487636,127,11515,1.102813477
42.79246693,-120.3850163,32,1644,1.946472019
41.42822061,-78.64524744,115,8396,1.369699857
41.36796058,-82.62904521,0,0,1.161168554
46.05953325,-113.073353,30,3185,0.9416195857
39.64170392,-83.0243386,0,0,1.142857143
34.64967704,-90.37481167,50,3004,1.664447403
44.72698162,-120.0281427,3,303,0.9900990099
29.74075478,-90.11115756,0,0,1.032533456
43.1937027,-117.6227395,125,9478,1.318704505
44.46322849,-73.08359212,200,38992,0.5129125741
47.31213126,-101.8318399,24,2942,0.8154943935
33.12825718,-90.52252707,47,2281,2.059596845
38.54332505,-82.9215658,158,16028,0.9857748939
35.68711719,-99.69666167,16,1072,1.492537313
35.75893438,-89.6301591,115,9226,1.246446534
40.07306535,-86.05244729,0,0,0.7495394779
41.24521668,-85.86312322,0,0,1.105809961
33.41146451,-82.67795848,36,1272,2.827965436
47.49137892,-121.8346131,0,0,0.6282625253
40.73742757,-93.78645949,28,1812,1.545253863
43.64330771,-84.38804374,0,0,1.08972973
32.30623474,-100.9212058,51,2089,2.440191388
47.64514965,-114.0898013,107,8174,1.309028627
39.21531192,9.110616306,0,0,0.5746688536
43.67434621,-95.75329576,65,7808,0.8323729031
40.13919438,-88.20046615,0,0,0.3669025326
46.45621782,-97.65742504,28,1868,1.498127341
40.48596505,-106.9905548,34,7739,0.4392764858
38.39184858,-97.64769869,140,9344,1.498127341
44.41327865,-95.83806103,80,8057,0.9928021842
37.31940883,-102.5603223,16,1011,1.581027668
35.31647813,-80.25093221,0,0,1.224682054
39.39331582,-98.20906732,26,1742,1.49168101
41.62101218,-83.65468618,0,0,1.211058621
40.22787247,-85.39732772,0,0,1.645738529
41.28569601,-88.41905692,149,15819,0.9419053037
-7.9467,-14.3559,0,0,0.0
34.20119,131.573293,0,0,0.2154438381
40.30319754,-86.47277257,144,10674,1.349007516
32.01922104,-89.11786866,80,5969,1.340033501
65.3337,16.5162,0,0,0.6880660028
32.82308512,-92.99526883,82,3971,2.06497104
36.76654925,-78.93512622,182,9330,1.950696677
34.17805983,-85.60638968,89,6536,1.361480802
37.13128068,-81.13599391,24,2317,1.035375324
36.65465345,-93.04075153,0,0,1.572466056
36.44355426,-82.94885298,0,0,1.721567685
31.56388699,-93.55433981,125,7862,1.589724024
44.72836381,-94.94553734,59,4405,1.339083069
32.55792548,-84.25077141,51,2361,2.15918713
40.73766234,-74.07515667,0,0,1.225282058
38.50455671,-92.27860244,0,0,1.273912488
30.64836518,-93.34173616,145,10932,1.326259947
38.04293782,-97.42747573,133,11609,1.145564169
35.42812616,-84.61520715,0,0,1.449424342
38.94022054,-91.47000721,63,3026,2.081956378
40.5237198,-101.6978026,10,880,1.136363636
40.7457653,-84.93671406,119,8456,1.407284768
35.83018283,-90.63235729,0,0,0.815632224
40.66616532,-111.9216011,0,0,0.4420859928
-1.4429,-71.5724,0,0,3.382259094
35.21247318,-90.30839406,0,0,1.461846415
33.422519,133.367307,0,0,0.301481097
43.41576662,-88.70928178,0,0,1.129627906
31.80396383,-85.9408295,141,9000,1.566492612
39.65620858,-93.98308093,41,2029,2.020699852
42.54502621,-101.1244332,14,619,2.261712439
38.7464321,-77.48509905,77,11395,0.6756756757
33.61640794,-99.21352901,33,925,3.563714903
38.8767675,-77.10139853,0,0,0.558710952
30.46058217,-91.30989571,93,9146,1.016726796
35.2923,-2.9381,170,25226,0.6739078728
20.6595,-103.3494,0,0,6.933562305
44.02216709,-95.76328482,22,2317,0.9495036685
47.92093639,-97.45450447,125,26249,0.4761904762
44.97881876,-101.6654622,11,706,1.555869873
44.33352407,-86.05626916,106,4781,2.216645755
41.91676024,-97.6005481,79,11045,0.7152557718
51.9194,19.1451,0,0,1.861143659
39.49593978,-92.00043978,50,2479,2.016942315
36.689912,139.819213,0,0,0.2173925084
40.58582155,-74.14808598,0,0,1.192463196
47.7361335,-119.692937,84,13137,0.6393667225
35.53864922,-92.02640019,142,7900,1.797468354
39.71654544,-90.20255104,134,11968,1.119652406
47.26584855,-104.8944417,59,2739,2.153284672
32.04158545,-88.6889622,112,4783,2.341137124
18.1096,-77.2975,0,0,2.267149243
35.20222469,-87.03992678,0,0,1.844262295
37.78436681,-117.6319999,5,120,4.132231405
33.98210918,-86.56790593,0,0,1.448306595
33.56543317,-82.88136816,4,332,1.204819277
42.85518524,-113.6357257,68,4727,1.438240271
41.11314181,-96.11156432,0,0,0.563037224
34.93449805,-77.93140529,0,0,1.276343129
40.84785433,-76.70798222,0,0,2.073674753
30.73872995,-95.57440968,0,0,0.9790974088
42.44945765,-76.47229843,99,26006,0.3806667436
51.2538,-85.3232,0,0,0.9999543077
43.83961191,-104.5674881,22,1879,1.170212766
38.98749519,-103.5136649,11,2377,0.4625735913
38.00450883,-108.4020725,8,2651,0.3016591252
35.58095779,-92.51295036,66,4256,1.550387597
38.844478,-92.80896081,80,4704,1.700680272
35.48665845,-83.48748932,53,4762,1.11297774
34.01791263,-80.90267209,0,0,0.6453107207
40.84772277,-82.27280781,0,0,1.603728326
48.56084317,-111.024307,4,523,0.7648183556
48.25936577,-107.9128511,29,1136,2.552816901
45.46679409,9.190347404,0,0,1.100764757
42.59513984,-85.30834519,188,16663,1.128180509
42.49430041,-75.60887553,139,11636,1.194465928
43.70639106,-83.98731479,0,0,2.117061021
30.6636448,-96.30205577,0,0,0.6101889265
37.34081025,-77.98584649,63,3435,1.834061135
41.5976,-0.9057,0,0,1.165629235
36.16222629,-80.66239436,141,14553,0.9688723974
37.27732493,-105.4276548,19,938,2.02342918
46.52868768,-91.19716729,44,4282,1.027317301
42.48932059,-103.7576544,1,81,1.234567901
32.59221302,-82.30239915,165,6724,2.45389649
34.44244079,-84.16964071,107,8162,1.310792601
39.27057157,-80.70671527,19,2479,0.7661290323
33.61886692,-95.04841765,71,2721,2.608376194
39.78525843,-101.0761617,10,765,1.307189542
29.87788372,-96.92076062,116,5416,2.141406683
35.91947491,-93.21612969,52,2012,2.583209141
32.77143818,-97.29101614,0,0,0.9271548857
42.98499744,-71.12883377,0,0,0.7555544775
48.53234021,-117.2741804,43,2940,1.462585034
36.12684348,-84.19965764,0,0,1.417678413
36.3418017,-89.48921915,46,3073,1.496908558
40.93148779,-90.2133034,0,0,1.51217969
26.95635849,-81.18996211,38,2252,1.686640036
35.51558739,-84.81482914,62,4078,1.520353114
32.79215361,-103.4123733,0,0,1.810739867
42.07923082,-91.59809485,0,0,1.024422484
40.92012606,-91.18326592,158,10988,1.437801438
40.1431,47.5769,0,0,1.210895153
39.35018161,-100.4418259,19,896,2.120535714
37.97162523,-85.68955617,0,0,0.8956386293
-17.644161,-70.27756,0,0,3.397377249
33.31535543,-83.68844964,80,3659,2.18579235
40.16143691,-85.71964711,0,0,1.764108969
18.328646,-66.971214,0,0,0.0
36.2084135,-81.16232895,0,0,1.342975207
33.93683395,-89.33686647,79,5498,1.43688614
41.56730777,-98.98197724,12,845,1.420118343
40.17637905,-98.04743961,19,1075,1.765799257
37.82462075,-92.20783203,128,10604,1.206977841
39.60835778,-77.82002295,0,0,1.536285119
-1.9403,29.8739,0,0,1.103485601
47.03728583,-113.9213508,0,0,0.6709592009
34.04567266,-86.04051873,0,0,2.054302972
42.20934475,-97.11926964,17,2079,0.8177008177
37.81214171,-90.47598685,0,0,1.394803163
38.1163542,-75.75118623,78,6061,1.28691635
38.56383358,-94.83832189,105,9410,1.115715652
35.59535426,-77.37353178,0,0,0.4385290045
39.91592258,-83.78498252,0,0,1.442590544
27.69308961,-80.60556721,0,0,1.798918709
43.6742571,-97.36863144,32,1477,2.166553825
36.14005459,-85.50646123,0,0,1.092708405
19.85627,102.495496,0,0,0.3479697937
31.25350609,-96.93630086,68,4407,1.542649728
36.58022376,-79.40395668,0,0,2.07389581
18.017889,-65.922235,0,0,0.0
37.9689263,-84.14615986,83,13849,0.5993212506
39.26119767,-89.92424028,148,15696,0.9428553227
32.74976524,-81.60779441,75,3101,2.418574653
35.2403259,-77.64245615,0,0,1.247817603
34.31709259,-92.95396325,157,12898,1.217242983
40.17658508,-99.40438879,7,383,1.82767624
35.711343,139.446921,0,0,0.1701324848
30.40666734,-85.19394153,105,4754,2.208201893
36.50838318,-108.320437,0,0,1.639375917
62.31305045,-149.5741743,0,0,0.6841335548
45.54747959,-122.4169351,0,0,0.8551595821
38.94384345,-84.37875208,0,0,0.6969233384
42.15725356,-96.54157099,33,2038,1.618440412
46.4338914,-87.64043701,161,18716,0.8602265441
23.8298,108.7881,2,2457,0.0814000814
39.62550777,-84.92497066,30,2980,1.006564551
44.4858305,-69.12061935,77,7821,0.9845288326
46.23315327,-116.434146,30,1361,2.202643172
32.3483402,-84.52733571,55,1832,3.002183406
41.19930341,-101.6620164,30,1753,1.711351968
43.2167288,-112.3978437,173,11051,1.565327543
32.04066113,-84.54742852,10,534,1.872659176
46.5107,-63.4168,82,55679,0.1472727599
41.48370744,-91.1121697,139,11127,1.249101366
39.92956518,-77.72157791,0,0,1.556986503
41.0469907,-86.26252745,110,5587,1.968856273
45.01625271,-93.09872295,0,0,0.954792323
32.91360079,-85.39072749,170,10458,1.625549818
45.90018933,-112.6620092,139,9738,1.427251258
26.58410348,-81.88399313,0,0,1.03774549
37.2692,106.1655,0,0,0.0
40.5807832,-86.56198812,73,4857,1.502817783
33.90161443,-82.30794338,41,2683,1.52757079
44.06637798,-98.62965972,20,472,4.22832981
39.57713498,-120.5200701,5,370,1.347708895
42.81668777,-74.05278291,0,0,0.8338017613
39.20744865,-85.89558181,0,0,1.032735776
35.510141,140.198917,0,0,0.2324072408
41.43625568,-78.20376845,22,988,2.224469161
38.172154,-82.07017953,93,7043,1.320460031
5.3117,103.1324,0,0,0.6764085568
2.705,-76.826,0,0,2.420727397
42.32451172,-88.45248227,0,0,0.5341023852
43.28383218,-91.37860922,65,3201,2.029981262
36.38953329,-97.22928674,46,3532,1.302009624
36.0434701,-79.39976137,0,0,0.9186153717
47.4116,28.3699,0,0,1.99911545
-3.857496,-80.545255,0,0,5.166226756
19.60121157,-155.5210167,0,0,0.5394519169
35.98772922,-99.00730714,35,1206,2.902155887
43.51637314,-71.41684235,0,0,1.217781982
21.45803166,-157.9712182,0,0,0.5041271311
30.12597499,-90.4753503,189,12829,1.473109899
18.445533,-66.560531,0,0,0.0
43.34459388,-99.8854891,29,1663,1.74383644
35.49447108,-94.75463785,114,12654,0.9008297116
47.4571084,-98.88279923,23,1128,2.037201063
37.31728859,-91.96564727,112,5558,2.01511335
46.81587887,-116.7113698,55,7612,0.7225433526
31.20572971,-89.5077704,168,21293,0.7889916874
31.16078225,-91.31018819,46,1928,2.384655262
30.156447,79.197608,0,0,1.724920563
-10.39655,-75.307635,0,0,3.93610755
34.68835752,-81.61730349,159,9529,1.66841553
44.24186819,-114.2855494,9,696,1.293103448
31.09389027,-85.83572839,171,7668,2.230046948
35.78077323,-83.52244332,0,0,1.240132131
35.47623147,-79.17569362,173,19591,0.8830134749
43.98992088,-85.32566756,97,5896,1.644904189
44.02301619,-96.25841142,34,2315,1.468682505
32.67932307,-93.60460152,0,0,1.086823788
36.76705782,-98.86573064,45,2679,1.679104478
35.19615831,-89.41399032,197,13804,1.427122573
32.43829035,-83.33035166,109,3820,2.852656373
33.882,113.614,23,9088,0.2530531412
30.61037141,-81.80297522,0,0,1.247254179
41.77255149,-77.25433032,0,0,2.13871677
31.046051,34.851612,0,0,0.2531252124
47.78668011,-104.5610786,37,2955,1.252115059
40.45674722,-90.67775541,108,8821,1.224212197
18.386933,-66.061128,0,0,0.0
41.26809896,-73.3881171,0,0,1.126541297
37.52333168,-83.31959161,71,5168,1.373573225
45.34018577,-83.91498656,66,2368,2.785985648
37.6162296,-93.39828174,119,9719,1.224405803
46.25319932,-105.5737526,52,3487,1.491253226
37.9922,-1.1307,0,0,0.5403434115
37.80335779,-85.4657193,166,18715,0.8869416542
35.99508821,-83.94635435,0,0,1.005932088
2.5854,-68.5247,37,2793,1.324740422
45.83839062,-69.2860223,44,3790,1.160949868
43.3762778,-90.43012729,53,4905,1.080530071
38.00671029,-84.99171713,79,8274,0.9546827795
39.98100864,-116.2683204,2,188,1.063829787
35.035551,137.211621,0,0,0.1886181586
42.39184015,-76.8773299,32,4287,0.7464427338
34.96517499,-100.8140093,26,1298,2.001539646
39.01002188,-94.34724536,0,0,1.132691559
31.9522,35.2332,0,0,0.8116855415
41.78869215,-76.51570822,0,0,1.133426128
40.89188292,-88.55784752,142,12893,1.101287421
28.34453111,-99.09908775,50,2569,1.9462826
57.1961165,52.6959832,0,0,1.699166738
42.70145109,-78.22199579,90,9790,0.9192115208
34.5307555,-100.6813852,24,1275,1.880877743
31.55255453,-97.20217694,0,0,1.295813839
37.30939025,-87.54670406,0,0,1.444799246
39.58105744,-118.3394607,122,7531,1.619970787
41.93842729,-88.42861412,0,0,0.7379595265
31.202,121.4491,0,0,0.9094660899
34.96585996,-101.8971322,0,0,1.718596705
43.96278565,-100.6940008,2,190,1.047120419
48.35825983,-96.37017407,24,2464,0.974025974
35.25688493,-91.74908296,0,0,1.245591656
30.2049055,-92.06959876,0,0,0.6849226387
39.28935726,-96.73420026,105,16127,0.6510820363
31.53288662,-90.45391915,164,10184,1.610211095
26.583423,73.847973,0,0,0.7337805089
57.4684,18.4867,86,12228,0.7032463816
38.59471935,-83.82151043,115,6168,1.864461738
29.60779729,-81.74230285,0,0,2.199661591
47.26331584,-109.2245206,60,2894,2.07325501
44.49436681,11.3417208,0,0,0.8994364153
40.78702156,-89.76078901,0,0,0.9679783227
43.91570171,-121.2289121,0,0,0.6172432004
43.10675841,12.38824698,0,0,0.546746984
30.11879481,-93.89412775,0,0,2.21265046
38.99617072,-110.7013958,94,11847,0.7934498185
40.74911165,-86.86492015,100,8234,1.214374226
42.03718237,-95.3819718,57,4965,1.147805075
44.89792533,-89.75863384,0,0,1.114788004
40.66562265,-119.6631594,0,0,1.02291876
32.40422134,-82.56904553,69,1846,3.737811484
-23.5505,-46.6333,0,0,2.806366526
44.79048913,-106.8862389,86,9749,0.8820512821
41.40674725,-70.68763497,24,8167,0.2938655565
40.76391419,-122.0396884,0,0,1.564022939
18.2013,-67.1452,0,0,0.0
34.06859623,-102.3516289,127,5049,2.515349574
36.99903045,-86.42672751,0,0,0.7751937984
32.47167456,-104.3053527,0,0,1.692694686
35.42527478,-88.6095842,102,6955,1.466531146
39.0742,21.8243,0,0,0.6268195276
50.7114101,86.8572186,0,0,1.572876617
18.437269,-66.143306,0,0,0.0
47.45367788,-97.16323288,26,2441,1.064701065
5.9788,116.0753,0,0,0.7867663877
37.85447192,-111.4418764,0,0,0.9764319144
41.68679484,-93.57767461,0,0,0.8197849699
37.11303869,-90.46001416,57,2867,1.987447699
35.29071824,-98.99180434,59,3170,1.861198738
26.55386945,-81.16469006,169,13488,1.252965599
33.99780401,-94.2424869,84,7004,1.199314677
41.91637624,-96.78730772,22,1984,1.108312343
2.1896,102.2501,0,0,0.8306487928
34.11130184,-97.83182974,29,1519,1.909150757
40.09136236,-82.48185785,0,0,0.9801067443
44.62806839,-121.17832,103,8927,1.153803069
40.66671597,-105.4625784,0,0,0.5459406219
38.27594376,-90.17761038,135,11227,1.202458359
34.02097406,-103.4799493,110,6057,1.815780786
46.80851182,-102.6576326,86,13538,0.6352489289
63.87692095,-143.2127643,21,2445,0.8585445626
-40.231,-72.3311,0,0,0.9578517448
43.37751174,-93.73407298,47,3428,1.370662001
34.91131525,-107.998876,0,0,2.291164218
38.07122463,-122.7210631,0,0,0.5948136751
38.03223971,-85.32749335,67,6846,0.9785307434
40.09313619,-105.3546767,0,0,0.481540931
37.71889653,-76.46400482,40,2248,1.778568253
38.04340344,-100.7381938,125,13203,0.9466828234
53.72258845,91.44293627,0,0,2.352952582
41.40385234,-89.5283051,133,10077,1.319706291
46.59907074,-110.8898557,12,585,2.051282051
41.52815707,-96.22019892,53,5245,1.010486177
59.535,15.0066,0,0,0.5479159798
39.51949084,-88.22358557,185,18633,0.9928621263
11.8251,42.5903,189,15690,1.20458891
36.60569702,-104.6472674,68,2766,2.457535237
43.75354908,-88.48885325,0,0,0.8015356281
44.33473082,-84.61067651,128,5545,2.307969708
48.22390169,-101.5436763,0,0,1.063379088
32.30251776,-92.55692092,82,5398,1.518799778
37.82247444,-107.3004345,0,0,0.0
40.84704239,-85.79328272,167,10112,1.651412654
19.3133,-81.2546,37,31472,0.1175648195
18.374986,-65.956831,0,0,0.0
34.49162015,-89.00776006,132,11308,1.167315175
40.73710579,-94.69778563,25,1502,1.663339987
37.21513971,-119.7665589,0,0,0.7169783428
30.48678918,-99.74856473,15,903,1.661129568
40.17514519,-88.90959682,41,5114,0.8015640274
47.57700669,-100.3426391,7,326,2.140672783
47.12610041,-112.394698,0,0,0.932974378
39.484,-0.7533,0,0,0.6483246968
35.3877799,-80.55267168,0,0,0.7909152019
37.35388197,-82.94981134,76,5886,1.291199456
46.05467334,-89.51719204,103,6376,1.615179552
9.3373,-73.6536,0,0,2.462521864
47.8388,35.1396,0,0,2.727484075
35.38433717,-85.72142731,79,4531,1.743544471
39.78163624,-86.13826325,0,0,1.211303971
41.7648606,-73.74356679,0,0,0.8798859049
58.62403337,-156.2140589,1,1223,0.08169934641
36.6801638,-80.2865648,102,4769,2.138813168
34.71669834,-106.8103733,0,0,1.344686591
38.02679129,-77.34901405,95,8783,1.08151184
53.7098,27.9534,0,0,0.716069925
31.77430356,-98.99907113,0,0,1.586545009
45.69804958,-93.99514135,196,16654,1.176823777
11.3548,-72.5205,0,0,2.66214074
38.69607718,-84.35599463,43,4255,1.010575793
36.07409056,-119.8159973,0,0,0.7054406733
44.97330019,-70.44381045,71,7112,0.9981723605
33.17659707,-98.68790885,98,4392,2.23132969
38.68278902,-121.9018288,0,0,0.7923222855
48.0196,66.9237,0,0,1.280516238
43.3507101,-115.4701578,73,8872,0.8227206131
33.17657705,-101.8162849,41,1682,2.437574316
46.60962049,-93.4116826,65,3622,1.794093293
40.65241041,-79.08963285,0,0,1.807369949
51.561174,5.184942,0,0,0.2908516657
43.01833055,-88.30431188,0,0,0.8784133204
65.50815459,-151.3907387,12,1706,0.7033997655
36.99459295,-85.63123699,76,3581,2.122312203
39.62754308,-106.6933637,39,18574,0.2099709271
37.77377239,-86.42885017,89,6525,1.363984674
49.8397,24.0297,0,0,2.165435444
27.03103197,-98.21808402,53,2024,2.617283951
37.378867,140.223295,0,0,0.1301062391
38.36597551,-86.8792417,172,14493,1.186758276
42.7933611,44.6324493,0,0,2.761973274
40.49527404,-78.71377428,0,0,1.895723381
38.51679143,-84.82404619,40,3039,1.315789474
47.1182463,-108.2508876,1,41,2.380952381
35.91899576,-97.44352845,174,13212,1.316984559
44.4526553,-88.00411844,0,0,0.6014577202
30.87882871,-91.4148538,48,3217,1.49207336
40.781541,140.828896,0,0,0.2128932228
45.6494354,13.76813649,0,0,1.034361913
31.15197924,-85.29939599,0,0,1.677329005
33.624835,132.856842,0,0,0.1733283295
36.42316318,-99.26283045,86,6056,1.419844808
36.99308373,-85.06070117,98,8117,1.207342614
42.24807035,-84.42258681,0,0,1.272995892
18.425688,-65.89943,0,0,0.0
57.24124555,-135.3206587,10,3454,0.2894356006
39.33425789,-87.78705622,54,5805,0.930072339
33.42491685,-88.87905132,173,13310,1.299676959
48.29575866,-114.0520569,0,0,0.8989572096
41.7937534,-73.2451475,0,0,1.240829189
-34.9285,138.6007,0,0,0.1339840356
38.50735751,-122.332839,163,35040,0.4651826484
36.04188196,-91.10867198,87,6347,1.370510397
55.4259922,47.0849429,0,0,4.357664166
44.36956169,-97.4913945,25,1523,1.641497045
18.6813,-99.1013,0,0,5.770889919
40.1625372,-77.26130755,0,0,1.553672316
40.36680311,-76.45651841,0,0,1.264822134
18.0708,-63.0501,63,12180,0.5172413793
46.93201724,-97.2444719,0,0,0.4768382616
60.472,8.4689,0,0,0.3232175939
40.38514847,-95.85433992,27,1531,1.763553233
30.15152688,-94.81205615,0,0,1.90068572
44.85627605,-72.91249563,75,11429,0.6562253915
41.14531606,-115.3577619,150,12827,1.169408279
35.36731853,-78.87243571,0,0,0.8899286128
42.13440424,-72.63235561,0,0,1.218686121
36.89225732,-83.85403396,170,14700,1.156462585
42.16852837,-76.30835812,93,13813,0.6732300565
35.80609681,-87.47643507,121,8274,1.462412376
52.9685433,36.0692477,0,0,1.464905319
37.14259351,-76.35798148,31,2877,1.077511296
39.11271747,-77.99199425,55,3386,1.62385592
46.20974132,-88.53136251,99,3491,2.835863649
56.7183,14.4115,0,0,0.7978673475
37.31156958,-76.76950618,141,20631,0.6834375454
35.039913,134.828057,0,0,0.25196264
37.78790447,-78.88498513,39,3183,1.225259189
31.32323325,-103.6903896,76,5457,1.392706615
40.01360584,-88.59319339,23,5441,0.4226387358
43.7333,7.4167,65,15967,0.4070641283
39.96145298,-93.98519678,32,1997,1.602403605
-19.9232,-69.5132,0,0,1.039217446
7.0762,-70.7105,0,0,3.313588646
41.71579493,-74.76394559,147,23940,0.6140350877
34.16393091,-80.25690731,98,4977,1.969057665
40.12699751,-92.14780832,15,1168,1.284246575
45.0275929,-84.12696227,52,1969,2.639593909
30.22429013,-102.0766732,3,139,2.158273381
37.2836193,-80.06219455,111,7074,1.568904594
32.40021118,-89.11843336,102,6953,1.466992665
44.04057166,-106.5845174,21,2314,0.9075194468
43.554374,-85.80070107,180,13482,1.335014463
35.40114178,-81.92112099,0,0,2.028764644
36.71380786,-95.90514104,0,0,1.833531196
31.23279254,-81.53811412,0,0,1.628542548
33.61643847,-100.2558057,0,0,0.0
23.885942,45.079162,0,0,1.151695989
37.55016038,-77.91267882,68,6229,1.091492777
37.69200114,-99.88825298,123,12016,1.023635153
38.41758738,-77.45917053,193,40666,0.4745979442
48.6616,9.3501,0,0,0.3744630691
36.3403856,-93.54270261,120,7166,1.674574379
36.79843529,-95.61902331,46,3167,1.452478686
34.98820368,-78.36914061,0,0,0.9096502021
44.5796592,-94.23164924,29,4182,0.6932823333
36.49609412,-87.38550661,0,0,1.014495106
37.35358063,-77.05634116,31,1617,1.915945612
38.89285061,-80.23689136,104,8796,1.182221212
39.78468441,-100.4594081,21,777,2.699228792
41.51955538,-76.01074915,119,6361,1.870775035
32.73553157,-98.83631615,51,2105,2.42280285
46.2097322,-107.2666516,1,147,0.6802721088
42.986982,-72.71268875,46,8747,0.5258344765
42.35129217,-89.662598,182,14563,1.249742498
44.41311883,-96.26688165,7,1476,0.4742547425
23.746783,91.743565,0,0,0.8700964511
21.9162,95.956,0,0,3.075607231
34.8549167,-85.50490424,40,3871,1.033324722
30.8406,-115.2838,0,0,7.314309201
52.248521,115.956325,0,0,1.245998006
42.8671731,-90.7063218,160,15249,1.049249131
46.90022523,-117.5241763,98,9959,0.9840345416
35.78879266,-78.65249174,0,0,0.3377457762
37.93357639,-76.94230311,41,2757,1.486584482
42.08798185,-104.3534743,62,4595,1.34899913
47.20753737,-119.4500749,0,0,0.7667173498
36.80767017,-87.87333656,49,5028,0.9743487771
41.74471626,-77.89559864,99,3789,2.612826603
39.96209138,-90.75068024,17,2829,0.6007067138
62.6194031,33.4920267,0,0,0.9382108823
4.5921,101.0901,0,0,0.8878344051
39.78580976,-101.7318201,16,724,2.206896552
34.57421077,-103.3468876,0,0,1.550232868
43.42406072,-82.82055898,0,0,2.103746398
27.7610369,-99.33237355,0,0,0.9696892442
38.448396,140.102154,0,0,0.154287517
45.84963535,-88.39804137,17,1329,1.279157261
37.87119786,-84.58252003,162,18525,0.8744939271
31.32669878,-84.44218806,15,623,2.403846154
0.1864,6.6131,77,6278,1.226309922
48.57527615,132.6630746,0,0,2.520970708
42.83112163,-96.6557828,55,4306,1.276990945
46.09686891,-102.5285397,10,683,1.464128843
31.16068491,-83.42947229,81,5606,1.444880485
46.95925154,-104.2510927,8,245,3.265306122
39.9042,116.4074,0,0,0.0
32.47645559,-92.15704172,0,0,1.333928315
42.66005229,-90.1317729,30,4375,0.6857142857
33.59035001,-91.71777921,79,5480,1.441605839
39.49537927,-82.47991446,130,8423,1.543209877
44.24205652,-94.72562874,89,7824,1.137525562
43.69318385,-101.6255063,21,724,2.900552486
40.21097916,-94.40944419,37,2630,1.406844106
41.63935978,-90.61959493,0,0,0.9035018485
40.04034823,-86.89335024,169,11973,1.411509229
37.01909701,-78.66314092,49,3282,1.492992078
37.48133648,-80.21072274,24,1415,1.696113074
70.2998,-83.1076,7,3530,0.1982441235
32.43171982,-81.02487495,97,7033,1.379016207
26.0275,50.55,0,0,0.2201867939
39.83049768,-92.56453089,65,4214,1.542111507
39.48028352,-97.64925343,50,2632,1.898974554
41.48896435,-72.10430976,0,0,1.043461346
37.85106355,-82.8264322,136,8789,1.547388781
34.02807439,-95.54771129,69,4907,1.406154473
34.11302332,-82.83936148,119,5195,2.290223249
37.4228808,-122.3275546,0,0,0.4641955444
46.43375068,-102.4632417,8,948,0.8438818565
18.439692,-66.926113,0,0,0.0
33.60425307,-102.8284499,25,1015,2.463054187
59.09893571,-135.4679843,1,789,0.1265822785
41.6844628,-94.90581859,23,1291,1.780185759
43.31153794,-73.43043448,136,15427,0.8815712711
38.15965544,-79.05979937,133,7587,1.75299855
33.60192578,-90.58882684,132,6743,1.957295374
39.64977461,-104.3353617,0,0,0.6897439197
40.87349452,-98.02099117,26,2646,0.9822440499
44.49024544,-119.0068631,26,2215,1.173814898
38.40214114,-108.2639022,178,11026,1.614219643
40.56465737,-74.61683016,0,0,1.073770232
35.33155144,-79.90416657,143,8697,1.644056105
33.29526734,-85.45708831,78,6258,1.246404602
35.51745004,-78.36622717,0,0,0.6694458401
31.1256789,-87.15918694,178,11980,1.485685669
30.31824095,-98.94676915,117,6151,1.902129735
44.64252874,-123.869912,110,9042,1.216545012
50.9077,34.7981,0,0,1.760045647
35.38822029,-120.4039028,0,0,0.7368609175
